,Dataset,R1InputReads,R1InputReadsBP,R1WithAdapters,R1QualTrimBP,R1TrimmedReads,R1TrimmedReadsBP,R1TrimmedReadsRate,R1UniqueMappedReads,R1UniqueMappedReadsMapQ30,R1DeduppedReads,R1DeduppedReadsMapQ30,R2InputReads,R2InputReadsBP,R2WithAdapters,R2QualTrimBP,R2TrimmedReads,R2TrimmedReadsBP,R2TrimmedReadsRate,R2UniqueMappedReads,R2UniqueMappedReadsMapQ30,R2DeduppedReads,R2DeduppedReadsMapQ30,CisShortContact,CisLongContact,TransContact,mCHmC,mCHCov,mCHFrac,mCGmC,mCGCov,mCGFrac,mCCCmC,mCCCCov,mCCCFrac,GenomeCov,LambdaCYCov,LambdaCYFrac,FinalmCReads,CellInputReadPairs,R1MappingRate,R2MappingRate,R1DuplicationRate,R2DuplicationRate,R1MappingRateMapQ30,R2MappingRateMapQ30,TotalContacts,CisShortRatio,CisLongRatio,TransRatio
scNH_GM_4plex_21_S20.TGACCA,scnomehic,6683658.0,955763094.0,2338697.0,1536241.0,4648694.0,557873114.0,0.6955313991230551,3078427.0,2750458.0,1048807.0,919270.0,6683658.0,1002548700.0,2442704.0,2501359.0,4696238.0,589932417.0,0.7026448690223228,2986878.0,2659097.0,998636.0,888876.0,905008.0,23245.0,32554.0,,,,,,,,,,,,,2047443.0,6683658.0,66.2213301198143,63.601504012360536,65.93042485659072,66.56589254733538,59.166251854822015,56.62185349209303,960807.0,0.941924861080321,0.0241932042543403,0.0338819346653386
scNH_GM_4plex_41_S40,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,11618851.0,72837895.0,0.159516567577907,2049601.0,3776038.0,0.5427914125864199,893238.0,5145704.0,0.1735890754695567,0.0952090741289267,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_41_S40.CGATGT,scnomehic,6869659.0,982361237.0,1663879.0,2103834.0,5490571.0,661681733.0,0.7992494241708359,4297517.0,3846957.0,1749733.0,1546236.0,6869659.0,1030448850.0,1802172.0,3569702.0,5524577.0,698261819.0,0.8041995970979054,4177247.0,3736730.0,1690886.0,1512973.0,1498243.0,47105.0,46027.0,,,,,,,,,,,,,3440619.0,6869659.0,78.27085743905324,75.61206948513886,59.28502435243421,59.52152218913558,70.06478925415955,67.63830063369558,1591375.0,0.9414770245856572,0.0296001885162202,0.0289227868981226
scNH_GM_4plex_48_S47,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,6389366.0,39125858.0,0.1633028980476287,1173563.0,2115198.0,0.5548241819441962,504832.0,2846236.0,0.1773682856938075,0.0528479214668222,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_48_S47.CGATGT,scnomehic,5003331.0,715476333.0,1868582.0,1223611.0,3371263.0,403016879.0,0.6738037119670875,2370390.0,2120281.0,935923.0,825567.0,5003331.0,750499650.0,1946679.0,2098144.0,3411703.0,426019854.0,0.6818863273287336,2295939.0,2050963.0,901599.0,806038.0,803131.0,23714.0,26839.0,,,,,,,,,,,,,1837522.0,5003331.0,70.31163098221646,67.29598092213772,60.51607541375048,60.730707566708,62.892779353019925,60.11552002035347,853684.0,0.9407825378008724,0.0277784285520169,0.0314390336471106
scNH_GM_4plex_18_S17,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,15494982.0,93153224.0,0.1663386551172936,2762205.0,4864000.0,0.5678875411184211,1193630.0,6665848.0,0.179066489364894,0.1179352668218815,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_18_S17.ATCACG,scnomehic,13614925.0,1946934275.0,5961217.0,2962387.0,8162283.0,980444998.0,0.5995099495590317,6011415.0,5377729.0,2259406.0,1989363.0,13614925.0,2042238750.0,6140529.0,5323651.0,8281790.0,1039002162.0,0.608287596149079,5795254.0,5172942.0,2169663.0,1938512.0,1936148.0,62651.0,63564.0,,,,,,,,,,,,,4429069.0,13614925.0,73.64869608172125,69.97586270600921,62.41473929183062,62.56138212406221,65.88510836980291,62.46164174653064,2062363.0,0.9388007833732472,0.0303782602771675,0.0308209563495854
scNH_GM_4plex_1_S1,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,3588967.0,22676846.0,0.1582657041459822,657434.0,1170183.0,0.5618215270602974,272815.0,1587391.0,0.171863768913897,0.0319406764815676,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_1_S1.CGATGT,scnomehic,3279072.0,468907296.0,1225212.0,732360.0,2169277.0,260961696.0,0.6615521098652302,1530243.0,1370166.0,547980.0,483084.0,3279072.0,491860800.0,1277797.0,1296755.0,2191015.0,275714458.0,0.6681814245005904,1487065.0,1329260.0,533285.0,477561.0,474644.0,14918.0,18017.0,,,,,,,,,,,,,1081265.0,3279072.0,70.54161363440446,67.87105519587953,64.19000119588848,64.13842031114982,63.162334731802346,60.66868551789924,507579.0,0.935113548826882,0.029390498818903,0.0354959523542148
scNH_GM_4plex_35_S34,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,5407905.0,33037645.0,0.1636891794194168,906800.0,1712570.0,0.5294966045183555,411652.0,2328977.0,0.1767522822252001,0.0450109317747626,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_35_S34.CGATGT,scnomehic,4989284.0,713467612.0,2118331.0,1198474.0,3108462.0,370234035.0,0.6230276729085776,2155167.0,1930290.0,800959.0,706768.0,4989284.0,748392600.0,2192840.0,1900902.0,3153734.0,391403036.0,0.632101519977616,2091945.0,1869737.0,771014.0,689416.0,688513.0,18536.0,24084.0,,,,,,,,,,,,,1571973.0,4989284.0,69.33226142059964,66.33232225672806,62.83540904254752,63.143677295531184,62.09791208642731,59.28645218651922,731133.0,0.9417069124222268,0.0253524324575692,0.0329406551202038
scNH_GM_4plex_25_S24,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,9964387.0,58590415.0,0.1700685513150913,1760479.0,3075174.0,0.572481101882365,772933.0,4215362.0,0.1833610019732587,0.076909823663881,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_25_S24.GCCAAT,scnomehic,6835946.0,977540278.0,2508969.0,1665875.0,4713625.0,559603741.0,0.6895351426123026,3446288.0,3094016.0,1411270.0,1249269.0,6835946.0,1025391900.0,2619834.0,2497022.0,4823890.0,593652649.0,0.7056653168412974,3344830.0,2996848.0,1355037.0,1213859.0,1200660.0,39322.0,33204.0,,,,,,,,,,,,,2766307.0,6835946.0,73.11332573125779,69.3388530833,59.04956289201599,59.48861377110346,65.63984194754568,62.12513137737387,1273186.0,0.9430358172333028,0.0308847254054003,0.0260794573612967
scNH_GM_4plex_33_S32,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,7741380.0,51644118.0,0.1498985808993775,1512393.0,2756927.0,0.5485792695998116,604040.0,3695852.0,0.1634372804971627,0.0690251905233008,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_33_S32.ATCACG,scnomehic,5935697.0,848804671.0,2734726.0,1190411.0,3484241.0,415782973.0,0.586997786443614,2547472.0,2286171.0,1236104.0,1098283.0,5935697.0,890354550.0,2811917.0,2188055.0,3554784.0,441235652.0,0.5988823216548957,2454438.0,2196247.0,1190546.0,1064723.0,1040284.0,27121.0,32256.0,,,,,,,,,,,,,2426650.0,5935697.0,73.1141158146064,69.04605174322828,51.47722919035027,51.49415059577793,65.61460587829602,61.78285375426468,1099661.0,0.9460042685882284,0.0246630552506636,0.0293326761611078
scNH_GM_4plex_36_S35,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,12925861.0,79703483.0,0.1621743556677441,2226228.0,4092085.0,0.5440326874930506,979282.0,5602499.0,0.174793783988181,0.1026881455229239,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_36_S35.ATCACG,scnomehic,10647766.0,1522630538.0,4012076.0,2640144.0,7080874.0,851244699.0,0.6650102941781403,5262222.0,4717272.0,1950285.0,1719695.0,10647766.0,1597164900.0,4178360.0,4660354.0,7171053.0,900855209.0,0.6734795824776766,5067820.0,4533238.0,1865820.0,1669522.0,1671036.0,49096.0,54066.0,,,,,,,,,,,,,3816105.0,10647766.0,74.31599545479838,70.67051380041397,62.93799463420586,63.18298597819181,66.6199116097815,63.2157927155189,1774198.0,0.9418542913474144,0.0276722214769715,0.0304734871756139
scNH_GM_4plex_26_S25,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,7103521.0,38999051.0,0.1821459963218079,1168725.0,2118916.0,0.5515674052204051,548414.0,2846602.0,0.1926556645431992,0.0524283406602707,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_26_S25.CGATGT,scnomehic,4870832.0,696528976.0,1551179.0,1300814.0,3553419.0,425829066.0,0.729530191145989,2541212.0,2271570.0,936525.0,824924.0,4870832.0,730624800.0,1635682.0,2172191.0,3587340.0,449653515.0,0.7364942991258988,2464794.0,2199673.0,903017.0,806107.0,793782.0,35385.0,25171.0,,,,,,,,,,,,,1839542.0,4870832.0,71.51456104669897,68.70812356788038,63.14652221066168,63.36338858338668,63.92631997521261,61.31766155424353,854338.0,0.929119388345128,0.0414180336119896,0.0294625780428823
scNH_GM_4plex_31_S30,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,7784461.0,43505523.0,0.1789304084449232,1367558.0,2366890.0,0.577786884899594,603320.0,3155956.0,0.1911686981694295,0.058842249955432,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_31_S30.CGATGT,scnomehic,4282469.0,612393067.0,1127937.0,1232945.0,3321781.0,400906024.0,0.7756695962072346,2519076.0,2255178.0,1035708.0,915833.0,4282469.0,642370350.0,1207160.0,2085201.0,3342213.0,423411431.0,0.780440675694325,2448394.0,2188434.0,1002070.0,896184.0,878671.0,31568.0,28754.0,,,,,,,,,,,,,2037778.0,4282469.0,75.8351017120033,73.2566715526509,58.88540083744992,59.07235518466391,67.89062855137048,65.47859157989033,938993.0,0.9357588395227654,0.0336189939648112,0.0306221665124234
scNH_GM_4plex_41_S40,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,5509522.0,32248463.0,0.1708460338094252,915013.0,1663226.0,0.5501435162749981,419380.0,2271565.0,0.1846216154941637,0.0441485679690084,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_41_S40.GCCAAT,scnomehic,4245144.0,607055592.0,1637998.0,1138504.0,2879535.0,339412828.0,0.6783126791458665,1862529.0,1671198.0,774460.0,685599.0,4245144.0,636771600.0,1708061.0,1610381.0,2948448.0,359133653.0,0.6945460507346747,1802496.0,1614924.0,743317.0,665835.0,659472.0,20207.0,18407.0,,,,,,,,,,,,,1517777.0,4245144.0,64.68158921492532,61.13372187672972,58.41890247078032,58.76179475571652,58.0370789033646,54.77200208380816,698086.0,0.9446858982990636,0.0289462902851511,0.0263678114157854
scNH_GM_4plex_10_S9,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,15159988.0,95519898.0,0.1587102616043413,2918379.0,5091097.0,0.5732318594597589,1195117.0,6936977.0,0.1722821050149078,0.1186499353243033,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_10_S9.ATCACG,scnomehic,12996114.0,1858444302.0,4016287.0,3483334.0,9387491.0,1136142633.0,0.7223306135972646,7224519.0,6482136.0,2322612.0,2041592.0,12996114.0,1949417100.0,4239895.0,6297743.0,9458879.0,1200819434.0,0.7278236402050644,6985668.0,6259335.0,2225001.0,1996381.0,2028861.0,60895.0,73819.0,,,,,,,,,,,,,4547613.0,12996114.0,76.95899788346003,73.8530221181601,67.85098080578098,68.14905890173996,69.05078257864642,66.17417349349749,2163575.0,0.9377354609847128,0.028145546144691,0.0341189928705961
scNH_GM_4plex_24_S23,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,11611823.0,69521544.0,0.1670248146387543,2121525.0,3747196.0,0.5661633392008317,917828.0,5130426.0,0.1788989842169051,0.0874994372964237,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_24_S23.TGACCA,scnomehic,10964102.0,1567866586.0,1985463.0,3253203.0,9281358.0,1128172506.0,0.8465224055741182,6720591.0,6015126.0,1683050.0,1463572.0,10964102.0,1644615300.0,2208892.0,5683205.0,9304744.0,1190314539.0,0.8486553663948037,6510146.0,5819329.0,1600705.0,1434422.0,1505128.0,58878.0,55867.0,,,,,,,,,,,,,3283755.0,10964102.0,72.40956549677321,69.96587977057725,74.9568155538702,75.41214897484633,64.8086842464217,62.54152720375756,1619873.0,0.9291641999094992,0.0363472938927928,0.034488506197708
scNH_GM_4plex_44_S43,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,9976039.0,67762061.0,0.1472215994138667,1919512.0,3433559.0,0.5590444200900582,759241.0,4716336.0,0.1609811090643245,0.0879816796686856,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_44_S43.GCCAAT,scnomehic,6383679.0,912866097.0,1553024.0,2020034.0,5225632.0,624344103.0,0.8185925388792262,3774129.0,3356885.0,1652594.0,1447402.0,6383679.0,957551850.0,1683894.0,3060447.0,5285053.0,659507572.0,0.8279008076690573,3649787.0,3236719.0,1583620.0,1401022.0,1393615.0,34939.0,38366.0,,,,,,,,,,,,,3236214.0,6383679.0,72.22339805022628,69.05866412314124,56.2125724902355,56.610618647060775,64.23883273831758,61.242886305965136,1466920.0,0.950027949717776,0.0238179314482044,0.0261541188340195
scNH_GM_4plex_11_S10,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,6134456.0,39702899.0,0.1545090196058479,1079659.0,2002829.0,0.5390669897430085,463803.0,2755720.0,0.1683055607971782,0.0542625106838113,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_11_S10.GCCAAT,scnomehic,8083154.0,1155891022.0,4849337.0,1310782.0,3577840.0,421795274.0,0.4426292014231078,2278064.0,2044258.0,966488.0,855208.0,8083154.0,1212473100.0,4917217.0,1986912.0,3684839.0,449333009.0,0.4558664847904667,2203874.0,1969648.0,926710.0,828179.0,819482.0,18493.0,29304.0,,,,,,,,,,,,,1893198.0,8083154.0,63.67148894304944,59.80923454186193,57.574150682333766,57.95086288962072,57.13665228182367,53.45275600914993,867279.0,0.9448885537410684,0.0213230113954102,0.0337884348635214
scNH_GM_4plex_18_S17,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,12634984.0,73884954.0,0.1710088903892394,2070461.0,3832726.0,0.5402058482656992,963899.0,5241467.0,0.1838987062209873,0.0955052147543321,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_18_S17.GCCAAT,scnomehic,9789742.0,1399933106.0,3641419.0,2456994.0,6620716.0,790344924.0,0.676291162729314,4825832.0,4327128.0,1797799.0,1586267.0,9789742.0,1468461300.0,3797300.0,3894978.0,6741458.0,837311106.0,0.6886246848997655,4666421.0,4179003.0,1719489.0,1540810.0,1543902.0,46903.0,45600.0,,,,,,,,,,,,,3517288.0,9789742.0,72.88988079234935,69.21975928649262,62.74634094183138,63.151867351874166,65.35740243200281,61.98960224924638,1636405.0,0.9434718177957168,0.0286622199272185,0.0278659622770646
scNH_GM_4plex_7_S6,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,5593026.0,32896578.0,0.1700184742619734,949691.0,1706914.0,0.5563789388334738,424257.0,2330430.0,0.1820509519702372,0.0450425454679127,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_7_S6.CGATGT,scnomehic,5862908.0,838395844.0,2108451.0,1388333.0,3984007.0,478663876.0,0.6795274631633312,2557905.0,2288222.0,798731.0,700195.0,5862908.0,879436200.0,2196359.0,2519585.0,4025871.0,506098538.0,0.6866679470324283,2478459.0,2213759.0,770421.0,689400.0,698401.0,23813.0,24538.0,,,,,,,,,,,,,1569152.0,5862908.0,64.20432996227166,61.56329897306695,68.77401623594308,68.91532198031115,57.43519024941472,54.98832426573033,746752.0,0.9352515962461432,0.0318887662838532,0.0328596374700034
scNH_GM_4plex_13_S12,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,11408866.0,68252648.0,0.1671563863719983,1872477.0,3511909.0,0.5331792480955515,863575.0,4813463.0,0.1794082555532264,0.0904356958253428,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_13_S12.GCCAAT,scnomehic,6575488.0,940294784.0,1609456.0,1974804.0,5241630.0,631244693.0,0.7971469189815266,3898388.0,3499790.0,1640361.0,1452652.0,6575488.0,986323200.0,1739401.0,2962627.0,5289499.0,667011626.0,0.8044268349360534,3786906.0,3389215.0,1581420.0,1415890.0,1394116.0,46677.0,41683.0,,,,,,,,,,,,,3221781.0,6575488.0,74.37358226353253,71.59290511256359,57.922069327116745,58.2397873092176,66.76911571400498,64.0744047782219,1482476.0,0.9403970114861894,0.0314858385565769,0.0281171499572337
scNH_GM_4plex_2_S2,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,11908861.0,74324307.0,0.1602283489841351,1987694.0,3761743.0,0.5283970755046264,902256.0,5195699.0,0.1736544014578211,0.0967488013114196,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_2_S2.TGACCA,scnomehic,9699998.0,1387099714.0,2942128.0,2479225.0,7131867.0,859578232.0,0.7352441722152933,5411968.0,4856346.0,1826146.0,1607721.0,9699998.0,1454999700.0,3113966.0,4516149.0,7193926.0,908291323.0,0.7416420085859812,5219920.0,4674416.0,1755514.0,1573189.0,1579078.0,54659.0,50909.0,,,,,,,,,,,,,3581660.0,9699998.0,75.88430911569158,72.56010139665045,66.25726537924837,66.36894818311391,68.09361419667529,64.9772599829356,1684646.0,0.9373352027666346,0.0324453920883081,0.0302194051450571
scNH_GM_4plex_34_S33,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,11696944.0,70902412.0,0.1649724412760457,2118423.0,3730650.0,0.5678428692050983,910991.0,5089802.0,0.178983583251372,0.0912713460603853,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_34_S33.GCCAAT,scnomehic,7372777.0,1054307111.0,2004733.0,2207342.0,5809035.0,692957250.0,0.7879032554490663,4228326.0,3804667.0,1709512.0,1515889.0,7372777.0,1105916550.0,2148366.0,3356300.0,5888924.0,732075323.0,0.7987389283576596,4087227.0,3664765.0,1632031.0,1463099.0,1458984.0,38479.0,44918.0,,,,,,,,,,,,,3341543.0,7372777.0,72.788785056382,69.40532769653676,59.5700047725743,60.06996919916608,65.49568043573503,62.23148744999936,1542381.0,0.9459297021942048,0.0249477917583268,0.0291225060474681
scNH_GM_4plex_10_S9,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,5108354.0,31962108.0,0.1598253156518963,917292.0,1669481.0,0.5494474031150999,394044.0,2270448.0,0.1735534132470772,0.0433760286657433,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_10_S9.CGATGT,scnomehic,5609499.0,802158357.0,2057712.0,1340781.0,3798020.0,454629231.0,0.6770693782100683,2520188.0,2251667.0,776045.0,679693.0,5609499.0,841424850.0,2146279.0,2225115.0,3836613.0,479910814.0,0.683949315259705,2448036.0,2185385.0,746498.0,666999.0,681972.0,17874.0,26113.0,,,,,,,,,,,,,1522543.0,5609499.0,66.35531145175644,63.80721745977507,69.20686075800695,69.50624909110815,59.28528549086103,56.96130936323263,725959.0,0.9394084238917074,0.0246212251656085,0.035970350942684
scNH_GM_4plex_12_S11,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,9266576.0,57502464.0,0.1611509378102475,1473890.0,2875127.0,0.5126347462216452,696065.0,4002010.0,0.1739288507524968,0.0753798389828863,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_12_S11.GCCAAT,scnomehic,9368398.0,1339680914.0,2799442.0,2483101.0,7015882.0,840204483.0,0.7488881236685291,4899237.0,4397890.0,1428527.0,1251464.0,9368398.0,1405259700.0,2971373.0,4063706.0,7110104.0,888095392.0,0.7589455529109673,4730665.0,4232723.0,1355174.0,1214394.0,1251318.0,34916.0,47324.0,,,,,,,,,,,,,2783701.0,9368398.0,69.83066419874223,66.53439949682874,70.84184741419939,71.35341437197519,62.68477719551156,59.5310982792938,1333558.0,0.938330391329061,0.0261825882338825,0.0354870204370563
scNH_GM_4plex_23_S22,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,14693784.0,82548621.0,0.178001568312086,2395499.0,4326862.0,0.5536342504105747,1115395.0,5890053.0,0.1893692637400716,0.1064367762858884,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_23_S22.TGACCA,scnomehic,9415103.0,1346359729.0,2310796.0,2614383.0,7464629.0,902379650.0,0.7928356174117267,5571582.0,4981417.0,1990819.0,1748407.0,9415103.0,1412265450.0,2490190.0,4372761.0,7502276.0,952656998.0,0.7968341928919949,5392087.0,4803072.0,1903657.0,1696797.0,1702092.0,67940.0,49911.0,,,,,,,,,,,,,3894476.0,9415103.0,74.6397711125362,71.87268236999012,64.26833527712597,64.69535821658664,66.73361797351215,64.02153159921069,1819943.0,0.9352446752453236,0.0373308394823354,0.0274244852723409
scNH_GM_4plex_14_S13,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,14130150.0,84925815.0,0.1663822713976898,2490095.0,4462896.0,0.5579549691500766,1095034.0,6103434.0,0.1794127699259138,0.1055523922525004,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_14_S13.GCCAAT,scnomehic,13317771.0,1904441253.0,2589635.0,3974072.0,11252829.0,1360001173.0,0.8449483776226517,8165469.0,7329879.0,2093797.0,1825526.0,13317771.0,1997665650.0,2859351.0,6239754.0,11324787.0,1436566978.0,0.8503515340517569,7940986.0,7115249.0,1981198.0,1776340.0,1861309.0,50322.0,72334.0,,,,,,,,,,,,,4074995.0,13317771.0,72.5636993150789,70.12040049848179,74.35790889659859,75.05098233393184,65.1380999391353,62.82898742378112,1983965.0,0.9381763287154764,0.025364358746248,0.0364593125382756
scNH_GM_4plex_38_S37,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,23536658.0,144066415.0,0.1633736634593149,4140024.0,7455824.0,0.555273836936065,1804636.0,10190177.0,0.1770956480932568,0.1729369598464428,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_38_S37.ATCACG,scnomehic,14105883.0,2017141269.0,3107378.0,4225919.0,11474044.0,1391475133.0,0.8134225982166448,9263171.0,8321432.0,3503653.0,3097992.0,14105883.0,2115882450.0,3394209.0,8065597.0,11527228.0,1468650365.0,0.8171929399953197,8906003.0,7975815.0,3367487.0,3017616.0,3010688.0,95399.0,94490.0,,,,,,,,,,,,,6871140.0,14105883.0,80.73152761136353,77.26057817195947,62.17652680707286,62.18857101215888,72.52396800988387,69.19109260266215,3200577.0,0.9406703853711378,0.0298068129590383,0.0295228016698239
scNH_GM_4plex_4_S3,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,8371132.0,52826444.0,0.158464802211559,1559707.0,2713175.0,0.5748641351921642,639684.0,3728122.0,0.1715834406706647,0.0695379188185979,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_4_S3.ATCACG,scnomehic,9107675.0,1302397525.0,3170012.0,2116161.0,6258532.0,755421739.0,0.6871712045060896,4120036.0,3688562.0,1297121.0,1137149.0,9107675.0,1366151250.0,3310669.0,4181215.0,6316095.0,798553097.0,0.6934914783410695,3946098.0,3526013.0,1249328.0,1119297.0,1139776.0,35535.0,40698.0,,,,,,,,,,,,,2546449.0,9107675.0,65.83070918228108,62.47686268176776,68.51675567883387,68.34016793298088,58.93653655521774,55.8258385917248,1216009.0,0.9373088521548772,0.0292226455560772,0.0334685022890455
scNH_GM_4plex_22_S21,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,5716528.0,32571562.0,0.1755067196347537,955723.0,1693860.0,0.5642278582645555,432895.0,2299395.0,0.1882647392031382,0.0448145917075674,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_22_S21.ATCACG,scnomehic,5364827.0,767170261.0,2337199.0,1108349.0,3237191.0,388633848.0,0.6034101379224344,2088787.0,1863254.0,789267.0,693411.0,5364827.0,804724050.0,2405019.0,2127401.0,3288004.0,411852155.0,0.6128816455777605,2005509.0,1785132.0,759562.0,676859.0,676542.0,21539.0,21360.0,,,,,,,,,,,,,1548829.0,5364827.0,64.5246758686775,60.994725067244445,62.21409842171557,62.12622331787093,57.557740646134256,54.29226971743344,719441.0,0.940371760853218,0.0299385217133858,0.0296897174333962
scNH_GM_4plex_29_S28,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,12206168.0,72231638.0,0.1689864488466951,1986448.0,3698321.0,0.5371215748984471,922598.0,5027613.0,0.1835061688320083,0.0963062805768345,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_29_S28.TGACCA,scnomehic,5977314.0,854755902.0,1895713.0,1547085.0,4358425.0,523549226.0,0.7291611248798373,3404240.0,3051563.0,1731517.0,1538351.0,5977314.0,896597100.0,1999917.0,2541856.0,4400102.0,553643802.0,0.7361336546816848,3294151.0,2943306.0,1671635.0,1492689.0,1454310.0,37765.0,42058.0,,,,,,,,,,,,,3403152.0,5977314.0,78.1071143819155,74.86533266728816,49.136459239066575,49.2544512986806,70.01526927731922,66.89176750902593,1534133.0,0.9479686572155088,0.0246165097810946,0.0274148330033967
scNH_GM_4plex_31_S30,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,13262208.0,82188576.0,0.1613631558721737,2167987.0,4156706.0,0.5215637093410023,998879.0,5695523.0,0.1753796797941119,0.1080859116860107,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_31_S30.TGACCA,scnomehic,7805031.0,1116119433.0,1909699.0,2247799.0,6183508.0,747450667.0,0.792246436945606,4741344.0,4256741.0,1979574.0,1754119.0,7805031.0,1170754650.0,2062638.0,3745456.0,6220139.0,789373573.0,0.7969396918474764,4596645.0,4113754.0,1910528.0,1709835.0,1691278.0,49398.0,52981.0,,,,,,,,,,,,,3890102.0,7805031.0,76.67725181240164,73.89939356660679,58.24867379375974,58.43646833723292,68.84022790946499,66.13604615588173,1793657.0,0.9429216399791042,0.027540382581508,0.0295379774393877
scNH_GM_4plex_38_S37,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,15075050.0,93490463.0,0.1612469284701264,2438616.0,4686463.0,0.5203531960030411,1134123.0,6474008.0,0.1751809698103555,0.1195894652517383,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_38_S37.GCCAAT,scnomehic,9507429.0,1359562347.0,1901757.0,2957122.0,8014634.0,966711504.0,0.8429864687919311,6119743.0,5501530.0,2290271.0,2025489.0,9507429.0,1426114350.0,2107524.0,5149485.0,8072727.0,1020247557.0,0.8490967431889315,5898834.0,5284329.0,2198554.0,1971114.0,1969267.0,59942.0,59614.0,,,,,,,,,,,,,4488825.0,9507429.0,76.35711125423819,73.07114436051162,62.57569966581931,62.72900712242453,68.64355877011977,65.45903261685922,2088823.0,0.9427639393093624,0.0286965434601208,0.0285395172305168
scNH_GM_4plex_40_S39,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,12565477.0,76182050.0,0.1649401269721673,2177782.0,4022852.0,0.5413527517293701,968033.0,5462926.0,0.1772004599732817,0.0984746379828979,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_40_S39.CGATGT,scnomehic,7983868.0,1141693124.0,1938072.0,2347486.0,6355986.0,767455247.0,0.7961035928950729,4988328.0,4468794.0,1836314.0,1619812.0,7983868.0,1197580200.0,2096704.0,4211017.0,6392450.0,809987340.0,0.8006708026735913,4830177.0,4324391.0,1767741.0,1583436.0,1583076.0,54713.0,47893.0,,,,,,,,,,,,,3604055.0,7983868.0,78.4823629252802,75.56065358352431,63.18778556662673,63.40214861691405,70.30843050944416,67.64841336263873,1685682.0,0.9391308680996772,0.0324574860501565,0.0284116458501662
